SMILES,HOMO,LUMO,E_gap,E_st
c1(cc2c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)C)C)s1)c1c2c(c(c3c1nc(c(n3)C)C)c1cc3c(-c4c(cc(c5c6c(cc7c5nc(c(n7)C)C)[N][Si]([N]6)(C)C)s4)/C/3=C\c3cc(cc(c3)C)C)s1)[N][Si]([N]2)(C)C,-4.693694386,-3.109718792,1.583975361,0.00027911
c1(cc2c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)C)C)s1)c1c2c(c(c3c1nc(c(n3)C)C)c1cc3c([C]4C(=C3[CH]c3cc(cc(c3)C)C)C=C(c3c5c(cc6c3nc(c(n6)C)C)nn(n5)C)S4)s1)nn(n2)C,-4.24633897,-2.62317896,1.623159771,0.02367349
c1(cc2c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)C)C)s1)c1c2=NBN=c2c(c2c1nc(c(n2)C)C)c1cc2c([C]3C(=C2[CH]c2cc(cc(c2)C)C)C=C(c2c4=NBN=c4cc4c2nc(c(n4)C)C)S3)s1,-4.908120218,-3.716260898,1.191859145,-9.79e-06
c1(cc2c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)C)C)s1)c1c2c(c(c3c1nc(c(n3)C)C)c1cc3c(-c4c(cc(c5c6c(cc7c5nc(c(n7)C)C)[N][Ge]([N]6)(C)C)s4)/C/3=C\c3cc(cc(c3)C)C)s1)[N][Ge]([N]2)(C)C,-4.588930496,-3.008764498,1.580165766,0.00038983
c1cc(c(cc1OC)c1c2c(c(c3c1nc(c(n3)C)C)c1cc(c(cc1OC)c1c3c(cc4c1nc(c(n4)C)C)n[se]n3)OC)n[se]n2)OC,-5.008530284,-2.83406731,2.174462654,0.039881
c12cc3c(cc1ccs2)sc(c3)c1c2c(c(c3c1nc(c(n3)C)C)c1cc3c(cc4c(c3)sc(c4)c3c4c(cc5c3nc(c(n5)C)C)n[se]n4)s1)n[se]n2,-4.812063976,-3.35108391,1.460979851,0.017775
c12c(c3c(c4c1cc(s4)c1c4c(c(c5c1nc(c(n5)C)C)c1cc5c6c(c7c(c5s1)sc(c7)c1c5c(cc7c1nc(c(n7)C)C)n[se]n5)ccs6)n[se]n4)scc3)scc2,-4.77832184,-3.359791558,1.418530073,0.017427
c12c(c3c(c4c1c1c(s4)cc(s1)c1c4c(c(c5c1nc(c(n5)C)C)c1cc5c(c6c7c(c8c(c6s5)sc5c8sc(c5)c5c6c(cc8c5nc(c(n8)C)C)n[se]n6)cc(s7)C)s1)n[se]n4)sc1c3scc1)sc(c2)C,-4.692878044,-3.36877132,1.324106529,0.016258
c1(ccc2-c3c(C(c2c1)(C)C)cccc3)c1c2c(c(c3c1nc(c(n3)C)C)c1ccc3-c4ccc(cc4C(c3c1)(C)C)c1c3c(cc4c1nc(c(n4)C)C)n[se]n3)n[se]n2,-5.097239448,-2.989716518,2.10752262,0.033101
c1(ccc2-c3c(cccc3)[Si](c2c1)(C)C)c1c2c(c(c3c1nc(c(n3)C)C)c1ccc3-c4ccc(cc4[Si](c3c1)(C)C)c1c3c(cc4c1nc(c(n4)C)C)n[se]n3)n[se]n2,-5.141866144,-3.001689534,2.140176295,0.033356
c1(ccc2c(c1)n(c1c2cccc1)C)c1c2c(c(c3c1nc(c(n3)C)C)c1ccc3c4ccc(cc4n(c3c1)C)c1c3c(cc4c1nc(c(n4)C)C)n[se]n3)n[se]n2,-5.052340638,-2.961144548,2.091195783,0.033018
c1ccc2-c3ccc(cc3[Ge](c2c1)(C)C)c1c2c(c(c3c1nc(c(n3)C)C)c1ccc3-c4ccc(cc4[Ge](c3c1)(C)C)c1c3c(cc4c1nc(c(n4)C)C)n[se]n3)n[se]n2,-5.156016072,-2.993254,2.162761754,0.034021
c12c(c(c(s1)c1c3c(c(c4c1nc(c(n4)C)C)c1c(c4c(c(c(s4)c4c5c(cc6c4nc(c(n6)C)C)n[se]n5)C)s1)C)n[se]n3)C)scc2C,-5.041728192,-3.114616844,1.927111065,0.030924
c1(c(cc(s1)c1c2c(c(c3c1nc(c(n3)C)C)c1cc(c(c3c(cc(s3)c3c4c(cc5c3nc(c(n5)C)C)n[se]n4)C)s1)C)n[se]n2)C)c1c(ccs1)C,-4.600631398,-3.203326008,1.397305185,0.012035
c12c(cc(s1)c1c3c(c(c4c1nc(c(n4)C)C)c1cc4c(c5c(cc(s5)c5c6c(cc7c5nc(c(n7)C)C)n[se]n6)s4)s1)n[se]n3)sc1c2scc1,-4.671653152,-3.381832792,1.28982017,0.013498
c12-c3c(cc(s3)c3c4c(c(c5c3nc(c(n5)C)C)c3cc5c(-c6c(cc(s6)c6c7c(cc8c6nc(c(n8)C)C)n[se]n7)C5(C)C)s3)n[se]n4)C(c1ccs2)(C)C,-4.38783825,-3.22182976,1.166008319,0.008045
c12-c3c(cc(s3)c3c4c(c(c5c3nc(c(n5)C)C)c3cc5c(-c6c(cc(s6)c6c7c(cc8c6nc(c(n8)C)C)n[se]n7)[Si]5(C)C)s3)n[se]n4)[Si](c1ccs2)(C)C,-4.46403017,-3.241694082,1.222335908,0.010279
c12c(cc(s1)c1c3c(c(c4c1nc(c(n4)C)C)c1cc4c(c5c(cc(s5)c5c6c(cc7c5nc(c(n7)C)C)n[se]n6)n4C)s1)n[se]n3)n(c1c2scc1)C,-4.329061626,-3.186999168,1.14206229,0.009267
c1cc2c(-c3c(cc(s3)c3c4c(c(c5c3nc(c(n5)C)C)c3cc5c(-c6c(cc(s6)c6c7c(cc8c6nc(c(n8)C)C)n[se]n7)[Ge]5(C)C)s3)n[se]n4)[Ge]2(C)C)s1,-4.447975444,-3.229448952,1.218526313,0.010193
c1(c2c(c(c3c1nc(c(n3)C)C)c1cc3c(-c4c(ccs4)C(O3)(C)C)s1)n[se]n2)c1cc2c(-c3c(cc(c4c5c(cc6c4nc(c(n6)C)C)n[se]n5)s3)OC2(C)C)s1,-4.38511711,-3.259109378,1.126007566,0.008128
c12c(c3c(s1)ccs3)n(c1c2sc2c1sc(c2)c1c2c(c(c3c1nc(c(n3)C)C)c1cc3c(c4c(s3)c3c(c5c(s3)cc(s5)c3c5c(cc6c3nc(c(n6)C)C)n[se]n5)n4C)s1)n[se]n2)C,-4.390287276,-3.27761313,1.112673982,0.011827
C1COc2c(O1)c(sc2)c1c2c(c(c3c1nc(c(n3)C)C)c1c3OCCOc3c(s1)c1c3c(cc4c1nc(c(n4)C)C)n[se]n3)n[se]n2,-4.82322065,-2.954613812,1.868606563,0.02473
c1cc(c(cc1OC)c1c2c(c(cc1)c1cc(c(cc1OC)c1c3c(ccc1)n[se]n3)OC)n[se]n2)OC,-5.086354888,-2.407936786,2.678417708,0.055479
c12cc3c(cc1cc(s2)c1c2c(c(cc1)c1cc4cc5c(cc4s1)cc(s5)c1c4c(ccc1)n[se]n4)n[se]n2)scc3,-5.179145762,-2.952709014,2.226436421,0.042927
c12c(c3c(c4c1ccs4)sc(c3)c1c3c(c(cc1)c1cc4c5c(c6c(c4s1)sc(c6)c1c4c(ccc1)n[se]n4)scc5)n[se]n3)scc2,-5.097239448,-2.957334952,2.139904181,0.041456
c12c(c3c(c4c1c1c(s4)cc(s1)c1c4c(c(cc1)c1cc5c(c6c7c(c8c(c6s5)sc5c8sc(c5)c5c6c(ccc5)n[se]n6)cc(s7)C)s1)n[se]n4)sc1c3scc1)sc(c2)C,-4.952746914,-2.948083076,2.004663543,0.038844
c1(ccc2-c3c(C(c2c1)(C)C)cccc3)c1c2c(c(cc1)c1ccc3-c4ccc(cc4C(c3c1)(C)C)c1c3c(ccc1)n[se]n3)n[se]n2,-5.301324948,-2.54154476,2.759779782,0.05503
c1(ccc2-c3c(cccc3)[Si](c2c1)(C)C)c1c2c(c(cc1)c1ccc3-c4ccc(cc4[Si](c3c1)(C)C)c1c3c(ccc1)n[se]n3)n[se]n2,-5.34431896,-2.551612978,2.792705571,0.055219
c1(ccc2c(c1)n(c1c2cccc1)C)c1c2c(c(cc1)c1ccc3c4ccc(cc4n(c3c1)C)c1c3c(ccc1)n[se]n3)n[se]n2,-5.236289702,-2.517598728,2.718690574,0.05465
c1ccc2-c3ccc(cc3[Ge](c2c1)(C)C)c1c2c(c(cc1)c1ccc3-c4ccc(cc4[Ge](c3c1)(C)C)c1c3c(ccc1)n[se]n3)n[se]n2,-5.335339198,-2.545898584,2.789440204,0.055175
c12c(c(c(s1)c1c3c(c(cc1)c1c(c4c(c(c(s4)c4c5c(ccc4)n[se]n5)C)s1)C)n[se]n3)C)scc2C,-5.264589558,-2.712704466,2.551884717,0.051123
c1(c(cc(s1)c1c2c(c(cc1)c1cc(c(c3c(cc(s3)c3c4c(ccc3)n[se]n4)C)s1)C)n[se]n2)C)c1c(ccs1)C,-5.041456078,-2.768215722,2.273240022,0.0385
c12c(cc(s1)c1c3c(c(cc1)c1cc4c(c5c(cc(s5)c5c6c(ccc5)n[se]n6)s4)s1)n[se]n3)sc1c2scc1,-5.013972564,-2.964409916,2.049562347,0.037678
c12-c3c(cc(s3)c3c4c(c(cc3)c3cc5c(-c6c(cc(s6)c6c7c(ccc6)n[se]n7)C5(C)C)s3)n[se]n4)C(c1ccs2)(C)C,-4.659135908,-2.812026076,1.84710956,0.03147
c12-c3c(cc(s3)c3c4c(c(cc3)c3cc5c(-c6c(cc(s6)c6c7c(ccc6)n[se]n7)[Si]5(C)C)s3)n[se]n4)[Si](c1ccs2)(C)C,-4.761450772,-2.822366408,1.939084079,0.033671
c12c(cc(s1)c1c3c(c(cc1)c1cc4c(c5c(cc(s5)c5c6c(ccc5)n[se]n6)n4C)s1)n[se]n3)n(c1c2scc1)C,-4.596821802,-2.762773442,1.83404809,0.033155
c1(c2c(c(cc1)c1cc3c(-c4c(cc(c5c6c(ccc5)n[se]n6)s4)[Ge]3(C)C)s1)n[se]n2)c1cc2c(-c3c(ccs3)[Ge]2(C)C)s1,-4.74294702,-2.806039568,1.936907167,0.033617
c12-c3c(cc(s3)c3c4c(c(cc3)c3cc5c(-c6c(cc(s6)c6c7c(ccc6)n[se]n7)OC5(C)C)s3)n[se]n4)OC(c1ccs2)(C)C,-4.653693628,-2.86127871,1.792414655,0.031211
c12c(c3c(s1)ccs3)n(c1c2sc2c1sc(c2)c1c2c(c(cc1)c1cc3c(c4c(s3)c3c(c5c(s3)cc(s5)c3c5c(ccc3)n[se]n5)n4C)s1)n[se]n2)C,-4.643897524,-2.844679756,1.799217504,0.034887
C1COc2c(O1)c(sc2)c1c2c(c(cc1)c1c3OCCOc3c(s1)c1c3c(ccc1)n[se]n3)n[se]n2,-5.130981584,-2.488754644,2.642226552,0.050362
c1cc(c(cc1OC)c1c2c(c(cn1)c1cc(c(cc1OC)c1c3c(ccn1)n[se]n3)OC)n[se]n2)OC,-5.203908136,-2.782909878,2.420997902,0.051459
c12cc3c(cc1ccs2)sc(c3)c1c2c(c(nc1)c1cc3c(cc4c(c3)sc(c4)c3c4c(cnc3)n[se]n4)s1)n[se]n2,-5.33479497,-3.290946716,2.043847954,0.039833
c12c(c3c(c4c1ccs4)sc(c3)c1c3c(c(nc1)c1cc4c5c(c6c(c4s1)sc(c6)c1c4c(cnc1)n[se]n4)scc5)n[se]n3)scc2,-5.207445618,-3.262102632,1.9453427,0.036945
c12c(c3c(c4c1c1c(s4)cc(s1)c1c4c(c(nc1)c1cc5c(c6c7c(c8c(c6s5)sc5c8sc(c5)c5c6c(cnc5)n[se]n6)cc(s7)C)s1)n[se]n4)sc1c3scc1)sc(c2)C,-5.040095508,-3.23407489,1.806020353,0.03458
c1(ccc2-c3c(C(c2c1)(C)C)cccc3)c1c2c(c(nc1)c1ccc3-c4ccc(cc4C(c3c1)(C)C)c1c3c(cnc1)n[se]n3)n[se]n2,-5.403911926,-2.95787918,2.446032386,0.048698
c1(ccc2-c3c(cccc3)[Si](c2c1)(C)C)c1c2c(c(nc1)c1ccc3-c4ccc(cc4[Si](c3c1)(C)C)c1c3c(cnc1)n[se]n3)n[se]n2,-5.45180399,-2.965770486,2.486033139,0.049147
c1(ccc2c(c1)n(c1c2cccc1)C)c1c2c(c(cn1)c1ccc3c4ccc(cc4n(c3c1)C)c1c3c(ccn1)n[se]n3)n[se]n2,-5.308399912,-2.89257182,2.415827737,0.048594
c1ccc2-c3ccc(cc3[Ge](c2c1)(C)C)c1c2c(c(cn1)c1ccc3-c4ccc(cc4[Ge](c3c1)(C)C)c1c3c(ccn1)n[se]n3)n[se]n2,-5.426769502,-2.943729252,2.483039885,0.049186
c12c(c(c(s1)c1c3c(c(cn1)c1c(c4c(c(c(s4)c4c5c(ccn4)n[se]n5)C)s1)C)n[se]n3)C)scc2C,-5.247990604,-3.04903737,2.198952911,0.041758
c1(c(cc(s1)c1c2c(c(nc1)c1cc(c(c3c(cc(s3)c3c4c(cnc3)n[se]n4)C)s1)C)n[se]n2)C)c1c(ccs1)C,-5.150301678,-3.113256274,2.037045105,0.034694
c12c(cc(s1)c1c3c(c(cn1)c1cc4c(c5c(cc(s5)c5c6c(ccn5)n[se]n6)s4)s1)n[se]n3)sc1c2scc1,-5.150573792,-3.261558404,1.88901511,0.033531
c12-c3c(cc(s3)c3c4c(c(cn3)c3cc5c(-c6c(cc(s6)c6c7c(ccn6)n[se]n7)C5(C)C)s3)n[se]n4)C(c1ccs2)(C)C,-4.7892064,-3.095568864,1.693637287,0.028062
c12-c3c(cc(s3)c3c4c(c(cn3)c3cc5c(-c6c(cc(s6)c6c7c(ccn6)n[se]n7)[Si]5(C)C)s3)n[se]n4)[Si](c1ccs2)(C)C,-4.887711668,-3.09665732,1.791054085,0.030219
c12c(cc(s1)c1c3c(c(cn1)c1cc4c(c5c(cc(s5)c5c6c(ccn5)n[se]n6)n4C)s1)n[se]n3)n(c1c2scc1)C,-4.730157662,-3.01910483,1.71105258,0.030064
c1(cc2c(-c3c(ccs3)[Ge]2(C)C)s1)c1c2c(c(nc1)c1cc3c(-c4c(cc(s4)c4c5c(cnc4)n[se]n5)[Ge]3(C)C)s1)n[se]n2,-4.862405066,-3.120603352,1.741801458,0.029393
c12-c3c(cc(s3)c3c4c(c(cn3)c3cc5c(-c6c(cc(s6)c6c7c(ccn6)n[se]n7)OC5(C)C)s3)n[se]n4)OC(c1ccs2)(C)C,-4.789478514,-3.143733042,1.64574523,0.027394
c12c(c3c(s1)ccs3)n(c1c2sc2c1sc(c2)c1c2c(c(nc1)c1cc3c(c4c(s3)c3c(c5c(s3)cc(s5)c3c5c(cnc3)n[se]n5)n4C)s1)n[se]n2)C,-4.720905786,-3.149447436,1.571458119,0.029818
C1COc2c(O1)c(sc2)c1c2c(c(cn1)c1c3OCCOc3c(s1)c1c3c(ccn1)n[se]n3)n[se]n2,-5.16744486,-2.840053818,2.3273907,0.041951
C1(=O)C2=C(N(C(=O)C2=C(N1C)c1c(cc(C2=C3C(=O)N(C=C3C(=O)N2C)C)c(c1)OC)OC)C)c1cc(ccc1OC)OC,-4.933971048,-2.477325856,2.456644831,0.042078
c12cc3c(cc1ccs2)sc(c3)C1=C2C(=C(N(C2=O)C)c2cc3c(cc4c(c3)sc(c4)C3=C4C(=CN(C4=O)C)C(=O)N3C)s2)C(=O)N1C,-5.079552038,-3.001145306,2.078406426,0.034186
c12c(c3c(c4c1ccs4)sc(c3)C1=C3C(=O)N(C(=C3C(=O)N1C)c1cc3c4c(c5c(c3s1)sc(c5)C1=C3C(=O)N(C=C3C(=O)N1C)C)scc4)C)scc2,-4.972067008,-2.950259988,2.021806723,0.033898
c12c(c3c(c4c1c1c(s4)cc(s1)C1=C4C(=O)N(C(=C4C(=O)N1C)c1cc4c(c5c6c(c7c(c5s4)sc4c7sc(c4)C4=C5C(=O)N(C=C5C(=O)N4C)C)cc(s6)C)s1)C)sc1c3scc1)sc(c2)C,-4.885262642,-2.903728494,1.981533857,0.033804
c1(ccc2-c3c(C(c2c1)(C)C)cccc3)C1=C2C(=C(N(C2=O)C)c2ccc3-c4ccc(cc4C(c3c2)(C)C)C2=C3C(=CN(C3=O)C)C(=O)N2C)C(=O)N1C,-5.003632232,-2.625355872,2.37827601,0.040812
C1(=O)C2=C(N(C(=O)C2=C(N1C)c1ccc2-c3c(cccc3)[Si](c2c1)(C)C)C)c1ccc2-c3ccc(C4=C5C(=CN(C5=O)C)C(=O)N4C)cc3[Si](c2c1)(C)C,-5.01233988,-2.637328888,2.375010643,0.040944
c1(ccc2c(c1)n(c1c2cccc1)C)C1=C2C(=C(N(C2=O)C)c2ccc3c4ccc(cc4n(c3c2)C)C2=C3C(=CN(C3=O)C)C(=O)N2C)C(=O)N1C,-4.961726676,-2.571205186,2.390521139,0.041446
c1ccc2-c3ccc(cc3[Ge](c2c1)(C)C)C1=C2C(=C(N(C2=O)C)c2ccc3-c4ccc(cc4[Ge](c3c2)(C)C)C2=C3C(=CN(C3=O)C)C(=O)N2C)C(=O)N1C,-5.002271662,-2.627532784,2.374738529,0.040915
c12c(c(c(s1)C1=C3C(=C(N(C3=O)C)c3c(c4c(c(c(s4)C4=C5C(=CN(C5=O)C)C(=O)N4C)C)s3)C)C(=O)N1C)C)scc2C,-5.11302206,-2.606307892,2.5067138,0.04091
c1(c(cc(s1)C1=C2C(=C(N(C2=O)C)c2cc(c(c3c(cc(s3)C3=C4C(=CN(C4=O)C)C(=O)N3C)C)s2)C)C(=O)N1C)C)c1c(ccs1)C,-4.821043738,-2.748079286,2.072964147,0.033268
c12c(cc(s1)C1=C3C(=C(N(C3=O)C)c3cc4c(c5c(cc(s5)C5=C6C(=CN(C6=O)C)C(=O)N5C)s4)s3)C(=O)N1C)sc1c2scc1,-4.925535514,-2.961144548,1.964390677,0.03275
c12-c3c(cc(s3)C3=C4C(=C(N(C4=O)C)c4cc5c(-c6c(cc(s6)C6=C7C(=CN(C7=O)C)C(=O)N6C)C5(C)C)s4)C(=O)N3C)C(c1ccs2)(C)C,-4.638999472,-2.797604034,1.841395167,0.029275
C1(=O)C2=C(N(C(=O)C2=C(N1C)c1cc2c(-c3c(ccs3)[Si]2(C)C)s1)C)c1cc2c(-c3c(cc(C4=C5C(=CN(C5=O)C)C(=O)N4C)s3)[Si]2(C)C)s1,-4.709749112,-2.905633292,1.804115555,0.027455
c12c(cc(s1)C1=C3C(=C(N(C3=O)C)c3cc4c(c5c(cc(s5)C5=C6C(=CN(C6=O)C)C(=O)N5C)n4C)s3)C(=O)N1C)n(c1c2scc1)C,-4.592195864,-2.706990072,1.885205515,0.031365
C1(=O)C2=C(N(C(=O)C2=C(N1C)c1cc2c(-c3c(ccs3)[Ge]2(C)C)s1)C)c1cc2c(-c3c(cc(C4=C5C(=CN(C5=O)C)C(=O)N4C)s3)[Ge]2(C)C)s1,-4.665666644,-2.76603881,1.899627555,0.03081
c12-c3c(cc(s3)C3=C4C(=C(N(C4=O)C)c4cc5c(-c6c(cc(s6)C6=C7C(=CN(C7=O)C)C(=O)N6C)OC5(C)C)s4)C(=O)N3C)OC(c1ccs2)(C)C,-4.650156146,-2.845768212,1.804387669,0.028639
c12c(c3c(s1)ccs3)n(c1c2sc2c1sc(c2)C1=C2C(=C(N(C2=O)C)c2cc3c(c4c(s3)c3c(c5c(s3)cc(s5)C3=C5C(=CN(C5=O)C)C(=O)N3C)n4C)s2)C(=O)N1C)C,-4.663761846,-2.776379142,1.887382427,0.033347
C1COc2c(O1)c(sc2)C1=C2C(=C(N(C2=O)C)c2c3OCCOc3c(s2)C2=C3C(=CN(C3=O)C)C(=O)N2C)C(=O)N1C,-4.648251348,-2.483584478,2.164666552,0.037427
c1cc(c(cc1OC)c1c2c(c3c(c1)c1c(c(c3)c3cc(c(cc3OC)c3c4c(c5c(c3)c3c(cc5)nsn3)nsn4)OC)nsn1)nsn2)OC,-5.224044572,-2.779372396,2.444671817,0.055568
c12cc3c(cc1ccs2)sc(c3)c1c2c(c3c(c4c(c(c3)c3cc5c(cc6c(c5)sc(c6)c5c6c(c7c(c8c(cc7)nsn8)c5)nsn6)s3)nsn4)c1)nsn2,-5.312209508,-3.144005156,2.168204033,0.04622
c12c(c3c(c4c1ccs4)sc(c3)c1c3c(c4c(c1)c1c(c(c4)c4cc5c6c(c7c(c5s4)sc(c7)c4c5c(c7c(c4)c4c(cc7)nsn4)nsn5)scc6)nsn1)nsn3)scc2,-5.22730994,-3.130127342,2.09718229,0.044935
c12c(c3c(c4c1c1c(s4)cc(s1)c1c4c(c5c(c1)c1c(c(c5)c5cc6c(c7c8c(c9c(c7s6)sc6c9sc(c6)c6c7c(c9c(c6)c6c(cc9)nsn6)nsn7)cc(s8)C)s5)nsn1)nsn4)sc1c3scc1)sc(c2)C,-5.077919354,-3.115977414,1.961941652,0.042399
c1(ccc2-c3c(C(c2c1)(C)C)cccc3)c1c2c(c3c(c4c(c(c3)c3ccc5-c6ccc(cc6C(c5c3)(C)C)c3c5c(c6c(c7c(cc6)nsn7)c3)nsn5)nsn4)c1)nsn2,-5.423776248,-2.864816192,2.55895968,0.055755
c12c3c(c(cc1c1c(c(c2)c2ccc4-c5ccc(c6c7c(c8c(c6)c6c(cc8)nsn6)nsn7)cc5[Si](c4c2)(C)C)nsn1)c1ccc2-c4c(cccc4)[Si](c2c1)(C)C)nsn3,-5.45316456,-2.865088306,2.588075874,0.055957
c1(ccc2c(c1)n(c1c2cccc1)C)c1c2c(c3c(c4c(c(c3)c3ccc5c6ccc(cc6n(c5c3)C)c3c5c(c6c(c7c(cc6)nsn7)c3)nsn5)nsn4)c1)nsn2,-5.389489884,-2.838693248,2.550796261,0.056097
c12c3c(c(cc1c1c(c(c2)c2ccc4-c5ccc(c6c7c(c8c(c6)c6c(cc8)nsn6)nsn7)cc5[Ge](c4c2)(C)C)nsn1)c1ccc2-c4ccccc4[Ge](c2c1)(C)C)nsn3,-5.446905938,-2.859101798,2.58780376,0.055894
c12c(c(c(s1)c1c3c(c4c(c1)c1c(c(c4)c4c(c5c(c(c(s5)c5c6c(c7c(c5)c5c(cc7)nsn5)nsn6)C)s4)C)nsn1)nsn3)C)scc2C,-5.386768744,-2.981825212,2.404943178,0.052617
c1(c(cc(s1)c1c2c(c3c(c1)c1c(c(c3)c3cc(c(c4c(cc(s4)c4c5c(c6c(c4)c4c(cc6)nsn4)nsn5)C)s3)C)nsn1)nsn2)C)c1c(ccs1)C,-5.17968999,-2.99597514,2.183714529,0.041908
c12c(cc(s1)c1c3c(c4c(c5c(c(c4)c4cc6c(c7c(cc(s7)c7c8c(c9c(c%10c(cc9)nsn%10)c7)nsn8)s6)s4)nsn5)c1)nsn3)sc1c2scc1,-5.170166,-3.145909954,2.024255748,0.041765
c12-c3c(cc(s3)c3c4c(c5c(c6c(c(c5)c5cc7c(-c8c(cc(s8)c8c9c(c%10c(c%11c(cc%10)nsn%11)c8)nsn9)C7(C)C)s5)nsn6)c3)nsn4)C(c1ccs2)(C)C,-4.845261884,-3.01638369,1.828877925,0.036017
c12c3c(c(cc1c1c(c(c2)c2cc4c(-c5c(cc(c6c7c(c8c(c6)c6c(cc8)nsn6)nsn7)s5)[Si]4(C)C)s2)nsn1)c1cc2c(-c4c(ccs4)[Si]2(C)C)s1)nsn3,-4.930977794,-3.012846208,1.918131304,0.038222
c12c(cc(s1)c1c3c(c4c(c5c(c(c4)c4cc6c(c7c(cc(s7)c7c8c(c9c(c%10c(cc9)nsn%10)c7)nsn8)n6C)s4)nsn5)c1)nsn3)n(c1c2scc1)C,-4.785668918,-2.97284545,1.812823202,0.037461
c12c3c(c(cc1c1c(c(c2)c2cc4c(-c5c(cc(c6c7c(c8c(c6)c6c(cc8)nsn6)nsn7)s5)[Ge]4(C)C)s2)nsn1)c1cc2c(-c4c(ccs4)[Ge]2(C)C)s1)nsn3,-4.912474042,-2.997607824,1.914865937,0.038169
c12-c3c(cc(s3)c3c4c(c5c(c6c(c(c5)c5cc7c(-c8c(cc(s8)c8c9c(c%10c(c%11c(cc%10)nsn%11)c8)nsn9)OC7(C)C)s5)nsn6)c3)nsn4)OC(c1ccs2)(C)C,-4.821043738,-3.058833474,1.762210005,0.035359
c12c(c3c(s1)ccs3)n(c1c2sc2c1sc(c2)c1c2c(c3c(c4c(c(c3)c3cc5c(c6c(s5)c5c(c7c(s5)cc(s7)c5c7c(c8c(c9c(cc8)nsn9)c5)nsn7)n6C)s3)nsn4)c1)nsn2)C,-4.791383312,-3.03815281,1.753230244,0.038279
C1COc2c(O1)c(sc2)c1c2c(c3c(c1)c1c(c(c3)c3c4OCCOc4c(s3)c3c4c(c5c(c3)c3c(cc5)nsn3)nsn4)nsn1)nsn2,-5.310576824,-2.844135528,2.466440933,0.052418
c1cc(c(cc1OC)c1cc2c3c(c4c(c2s1)sc(c4)c1cc(c(cc1OC)c1cc2c4c(c5c(c2s1)scc5)nsn4)OC)nsn3)OC,-5.025129238,-2.304533466,2.720595372,0.059836
c12cc3c(cc1ccs2)sc(c3)c1cc2c3c(c4c(c2s1)sc(c4)c1cc2c(cc4c(c2)sc(c4)c2cc4c5c(c6c(c4s2)scc6)nsn5)s1)nsn3,-5.220779204,-2.652295158,2.568483668,0.055924
c12c(c3c(c4c1ccs4)sc(c3)c1cc3c4c(c5c(c3s1)sc(c5)c1cc3c5c(c6c(c3s1)sc(c6)c1cc3c6c(c7c(c3s1)scc7)nsn6)scc5)nsn4)scc2,-5.150845906,-2.625355872,2.525489663,0.055054
c12c(c3c(c4c1c1c(s4)cc(s1)c1cc4c5c(c6c(c4s1)sc(c6)c1cc4c(c6c7c(c8c(c6s4)sc4c8sc(c4)c4cc6c8c(c9c(c6s4)scc9)nsn8)cc(s7)C)s1)nsn5)sc1c3scc1)sc(c2)C,-5.040639736,-2.607668462,2.432970916,0.053088
c1(ccc2-c3c(C(c2c1)(C)C)cccc3)c1cc2c3c(c4c(c2s1)sc(c4)c1ccc2-c4ccc(cc4C(c2c1)(C)C)c1cc2c4c(c5c(c2s1)scc5)nsn4)nsn3,-5.208534074,-2.34154097,2.866992683,0.061682
c1(ccc2-c3c(cccc3)[Si](c2c1)(C)C)c1cc2c3c(c4c(c2s1)sc(c4)c1ccc2-c4ccc(cc4[Si](c2c1)(C)C)c1cc2c4c(c5c(c2s1)scc5)nsn4)nsn3,-5.225133028,-2.352153416,2.87297919,0.061588
c1(ccc2c(c1)n(c1c2cccc1)C)c1cc2c3c(c4c(c2s1)sc(c4)c1ccc2c4ccc(cc4n(c2c1)C)c1cc2c4c(c5c(c2s1)scc5)nsn4)nsn3,-5.173703482,-2.289567196,2.884135862,0.062619
c12c3c(c4c(c1sc(c2)c1ccc2-c5ccc(c6cc7c8c(c9c(c7s6)scc9)nsn8)cc5[Ge](c2c1)(C)C)sc(c4)c1ccc2-c4ccccc4[Ge](c2c1)(C)C)nsn3,-5.21506481,-2.348615934,2.866448455,0.061533
c12c(c(c(s1)c1cc3c4c(c5c(c3s1)sc(c5)c1c(c3c(c(c(s3)c3cc5c6c(c7c(c5s3)scc7)nsn6)C)s1)C)nsn4)C)scc2C,-5.169893886,-2.437869326,2.732024158,0.053777
c1(c(cc(s1)c1cc2c3c(c4c(c2s1)sc(c4)c1cc(c(c2c(cc(s2)c2cc4c5c(c6c(c4s2)scc6)nsn5)C)s1)C)nsn3)C)c1c(ccs1)C,-5.118192226,-2.451202912,2.666988922,0.052085
c12c(cc(s1)c1cc3c4c(c5c(c3s1)sc(c5)c1cc3c(c5c(cc(s5)c5cc6c7c(c8c(c6s5)scc8)nsn7)s3)s1)nsn4)sc1c2scc1,-5.099144246,-2.633791406,2.465352478,0.052132
c12-c3c(cc(s3)c3cc4c5c(c6c(c4s3)sc(c6)c3cc4c(-c6c(cc(s6)c6cc7c8c(c9c(c7s6)scc9)nsn8)C4(C)C)s3)nsn5)C(c1ccs2)(C)C,-4.79736982,-2.52657849,2.270790996,0.045244
